run_id,row_index,pair_id,A_type,B_type,response
1,42,2,best,worst,B | 8
1,42,3,worst,best,A | 6
1,42,4,middle,worst,B | 8
1,42,5,worst,middle,B | 6
1,43,0,best,middle,B | 8
1,43,1,middle,best,B | 8
1,43,2,best,worst,B | 8
1,43,3,worst,best,B | 8
1,43,4,middle,worst,B | 8
1,43,5,worst,middle,B | 8
1,44,0,best,middle,B | 8
1,44,1,middle,best,B | 8
1,44,2,best,worst,B | 8
1,44,3,worst,best,B | 8
1,44,4,middle,worst,B | 8
1,44,5,worst,middle,B | 6
1,45,0,best,middle,B | 8
1,45,1,middle,best,B | 9
1,45,2,best,worst,B | 8
1,45,3,worst,best,B | 8
1,45,4,middle,worst,B | 8
1,45,5,worst,middle,B | 8
1,46,0,best,middle,B | 8
1,46,1,middle,best,B | 6
1,46,2,best,worst,B | 6
1,46,3,worst,best,B | 6
1,46,4,middle,worst,B | 6
1,46,5,worst,middle,B | 8
1,47,0,best,middle,B | 6
1,47,1,middle,best,B | 8
1,47,2,best,worst,B | 8
1,47,3,worst,best,B | 8
1,47,4,middle,worst,B | 8
1,47,5,worst,middle,B | 8
1,48,0,best,middle,A | 8
1,48,1,middle,best,B | 8
1,48,2,best,worst,A | 8
1,48,3,worst,best,B | 8
1,48,4,middle,worst,A | 2
1,48,5,worst,middle,A | 2
1,49,0,best,middle,B | 8
1,49,1,middle,best,B | 8
1,49,2,best,worst,B | 6
1,49,3,worst,best,B | 8
1,49,4,middle,worst,B | 8
1,49,5,worst,middle,B | 8
1,50,0,best,middle,B | 6
1,50,1,middle,best,B | 8
1,50,2,best,worst,B | 8
1,50,3,worst,best,B | 8
1,50,4,middle,worst,B | 8
1,50,5,worst,middle,B | 8
1,51,0,best,middle,A | 8
1,51,1,middle,best,B | 9
1,51,2,best,worst,A | 8
1,51,3,worst,best,B | 8
1,51,4,middle,worst,B | 8
1,51,5,worst,middle,B | 8
1,52,0,best,middle,B | 6
1,52,1,middle,best,B | 8
1,52,2,best,worst,B | 6
1,52,3,worst,best,B | 8
1,52,4,middle,worst,B | 6
1,52,5,worst,middle,B | 8
1,53,0,best,middle,B | 6
1,53,1,middle,best,B | 8
1,53,2,best,worst,B | 6
1,53,3,worst,best,B | 8
1,53,4,middle,worst,B | 6
1,53,5,worst,middle,B | 8
1,54,0,best,middle,B | 8
1,54,1,middle,best,B | 9
1,54,2,best,worst,B | 8
1,54,3,worst,best,B | 8
1,54,4,middle,worst,B | 8
1,54,5,worst,middle,B | 8
1,55,0,best,middle,A | 1
1,55,1,middle,best,A | 1
1,55,2,best,worst,A | 1
1,55,3,worst,best,A | 1
1,55,4,middle,worst,A | 1
1,55,5,worst,middle,A | 1
1,56,0,best,middle,B | 8
1,56,1,middle,best,B | 8
1,56,2,best,worst,B | 8
1,56,3,worst,best,B | 8
1,56,4,middle,worst,A | 6
1,56,5,worst,middle,B | 8
1,57,0,best,middle,B | 8
1,57,1,middle,best,B | 8
1,57,2,best,worst,B | 8
1,57,3,worst,best,B | 8
1,57,4,middle,worst,B | 8
1,57,5,worst,middle,B | 8
1,58,0,best,middle,B | 3
1,58,1,middle,best,B | 4
1,58,2,best,worst,B | 3
1,58,3,worst,best,A | 2
1,58,4,middle,worst,A | 2
1,58,5,worst,middle,A | 2
1,59,0,best,middle,A | 3
1,59,1,middle,best,B | 4
1,59,2,best,worst,A | 3
1,59,3,worst,best,B | 3
1,59,4,middle,worst,A | 1
1,59,5,worst,middle,B | 1
1,60,0,best,middle,A | 3
1,60,1,middle,best,B | 8
1,60,2,best,worst,A | 3
1,60,3,worst,best,B | 6
1,60,4,middle,worst,A | 2
1,60,5,worst,middle,A | 2
1,61,0,best,middle,B | 6
1,61,1,middle,best,B | 8
1,61,2,best,worst,B | 8
1,61,3,worst,best,B | 8
1,61,4,middle,worst,B | 8
1,61,5,worst,middle,B | 8
1,62,0,best,middle,B | 8
1,62,1,middle,best,B | 8
1,62,2,best,worst,B | 8
1,62,3,worst,best,B | 8
1,62,4,middle,worst,B | 8
1,62,5,worst,middle,B | 8
1,63,0,best,middle,A | 3
1,63,1,middle,best,B | 6
1,63,2,best,worst,B | 6
1,63,3,worst,best,B | 6
1,63,4,middle,worst,A | 3
1,63,5,worst,middle,B | 6
1,64,0,best,middle,B | 8
1,64,1,middle,best,B | 8
1,64,2,best,worst,B | 8
1,64,3,worst,best,B | 8
1,64,4,middle,worst,B | 8
1,64,5,worst,middle,B | 8
1,65,0,best,middle,B | 8
1,65,1,middle,best,B | 8
1,65,2,best,worst,A | 8
1,65,3,worst,best,B | 8
1,65,4,middle,worst,B | 8
1,65,5,worst,middle,B | 8
1,66,0,best,middle,A | 6
1,66,1,middle,best,B | 8
1,66,2,best,worst,A | 8
1,66,3,worst,best,B | 8
1,66,4,middle,worst,B | 6
1,66,5,worst,middle,B | 8
1,67,0,best,middle,A | 8
1,67,1,middle,best,B | 9
1,67,2,best,worst,A | 8
1,67,3,worst,best,B | 9
1,67,4,middle,worst,B | 8
1,67,5,worst,middle,B | 8
1,68,0,best,middle,A | 2
1,68,1,middle,best,A | 2
1,68,2,best,worst,A | 1
1,68,3,worst,best,A | 2
1,68,4,middle,worst,A | 1
1,68,5,worst,middle,A | 2
1,69,0,best,middle,A | 3
1,69,1,middle,best,B | 6
1,69,2,best,worst,A | 3
1,69,3,worst,best,A | 3
1,69,4,middle,worst,B | 6
1,69,5,worst,middle,B | 6
1,70,0,best,middle,B | 8
1,70,1,middle,best,B | 6
1,70,2,best,worst,B | 8
1,70,3,worst,best,B | 8
1,70,4,middle,worst,B | 8
1,70,5,worst,middle,B | 9
1,71,0,best,middle,A | 3
1,71,1,middle,best,B | 5
1,71,2,best,worst,B | 5
1,71,3,worst,best,B | 6
1,71,4,middle,worst,A | 2
1,71,5,worst,middle,A | 2
1,72,0,best,middle,B | 8
1,72,1,middle,best,B | 8
1,72,2,best,worst,B | 8
1,72,3,worst,best,B | 8
1,72,4,middle,worst,B | 8
1,72,5,worst,middle,B | 8
1,73,0,best,middle,A | 8
1,73,1,middle,best,B | 9
1,73,2,best,worst,A | 9
1,73,3,worst,best,B | 9
1,73,4,middle,worst,A | 8
1,73,5,worst,middle,B | 9
1,74,0,best,middle,B | 6
1,74,1,middle,best,B | 8
1,74,2,best,worst,B | 6
1,74,3,worst,best,B | 8
1,74,4,middle,worst,B | 6
1,74,5,worst,middle,B | 8
1,75,0,best,middle,A | 8
1,75,1,middle,best,B | 8
1,75,2,best,worst,B | 8
1,75,3,worst,best,B | 8
1,75,4,middle,worst,B | 8
1,75,5,worst,middle,A | 6
1,76,0,best,middle,B | 3
1,76,1,middle,best,B | 4
1,76,2,best,worst,A | 2
1,76,3,worst,best,B | 4
1,76,4,middle,worst,B | 3
1,76,5,worst,middle,B | 3
1,77,0,best,middle,B | 6
1,77,1,middle,best,B | 8
1,77,2,best,worst,A | 6
1,77,3,worst,best,B | 8
1,77,4,middle,worst,B | 6
1,77,5,worst,middle,B | 8
1,78,0,best,middle,A | 2
1,78,1,middle,best,B | 3
1,78,2,best,worst,A | 2
1,78,3,worst,best,B | 3
1,78,4,middle,worst,A | 2
1,78,5,worst,middle,A | 2
1,79,0,best,middle,A | 1
1,79,1,middle,best,A | 1
1,79,2,best,worst,A | 1
1,79,3,worst,best,A | 1
1,79,4,middle,worst,A | 1
1,79,5,worst,middle,A | 1
1,80,0,best,middle,B | 9
1,80,1,middle,best,B | 8
1,80,2,best,worst,B | 8
1,80,3,worst,best,B | 8
1,80,4,middle,worst,B | 8
1,80,5,worst,middle,B | 9
1,81,0,best,middle,B | 6
1,81,1,middle,best,B | 6
1,81,2,best,worst,A | 3
1,81,3,worst,best,B | 6
1,81,4,middle,worst,B | 3
1,81,5,worst,middle,B | 8
1,82,0,best,middle,A | 8
1,82,1,middle,best,B | 9
1,82,2,best,worst,A | 6
1,82,3,worst,best,B | 9
1,82,4,middle,worst,B | 8
1,82,5,worst,middle,B | 8
1,83,0,best,middle,B | 8
1,83,1,middle,best,B | 8
1,83,2,best,worst,B | 8
1,83,3,worst,best,B | 8
1,83,4,middle,worst,B | 7
1,83,5,worst,middle,B | 8
1,84,0,best,middle,B | 6
1,84,1,middle,best,B | 6
1,84,2,best,worst,A | 2
1,84,3,worst,best,B | 6
1,84,4,middle,worst,B | 6
1,84,5,worst,middle,B | 6
1,85,0,best,middle,B | 8
1,85,1,middle,best,B | 8
1,85,2,best,worst,B | 8
1,85,3,worst,best,B | 8
1,85,4,middle,worst,B | 6
1,85,5,worst,middle,B | 8
1,86,0,best,middle,B | 8
1,86,1,middle,best,B | 8
1,86,2,best,worst,B | 8
1,86,3,worst,best,B | 8
1,86,4,middle,worst,B | 8
1,86,5,worst,middle,B | 9
1,87,0,best,middle,A | 9
1,87,1,middle,best,B | 9
1,87,2,best,worst,A | 9
1,87,3,worst,best,B | 9
1,87,4,middle,worst,A | 9
1,87,5,worst,middle,B | 9
1,88,0,best,middle,B | 6
1,88,1,middle,best,B | 9
1,88,2,best,worst,B | 8
1,88,3,worst,best,B | 9
1,88,4,middle,worst,B | 8
1,88,5,worst,middle,B | 8
1,89,0,best,middle,B | 8
1,89,1,middle,best,B | 8
1,89,2,best,worst,A | 6
1,89,3,worst,best,B | 8
1,89,4,middle,worst,B | 6
1,89,5,worst,middle,B | 8
1,90,0,best,middle,A | 2
1,90,1,middle,best,B | 6
1,90,2,best,worst,B | 4
1,90,3,worst,best,B | 6
1,90,4,middle,worst,B | 6
1,90,5,worst,middle,B | 6
1,91,0,best,middle,A | 8
1,91,1,middle,best,B | 9
1,91,2,best,worst,A | 8
1,91,3,worst,best,B | 9
1,91,4,middle,worst,B | 8
1,91,5,worst,middle,B | 8
1,92,0,best,middle,B | 8
1,92,1,middle,best,B | 9
1,92,2,best,worst,A | 6
1,92,3,worst,best,B | 8
1,92,4,middle,worst,A | 3
1,92,5,worst,middle,B | 8
1,93,0,best,middle,B | 8
1,93,1,middle,best,B | 9
1,93,2,best,worst,A | 8
1,93,3,worst,best,B | 9
1,93,4,middle,worst,A | 8
1,93,5,worst,middle,B | 9
1,94,0,best,middle,A | 8
1,94,1,middle,best,B | 9
1,94,2,best,worst,A | 8
1,94,3,worst,best,B | 8
1,94,4,middle,worst,B | 8
1,94,5,worst,middle,B | 9
1,95,0,best,middle,A | 10
1,95,1,middle,best,B | 10
1,95,2,best,worst,B | 9
1,95,3,worst,best,B | 10
1,95,4,middle,worst,B | 9
1,95,5,worst,middle,A | 9
1,96,0,best,middle,B | 8
1,96,1,middle,best,B | 9
1,96,2,best,worst,B | 8
1,96,3,worst,best,B | 9
1,96,4,middle,worst,B | 9
1,96,5,worst,middle,B | 9
1,97,0,best,middle,B | 6
1,97,1,middle,best,B | 6
1,97,2,best,worst,B | 6
1,97,3,worst,best,B | 8
1,97,4,middle,worst,A | 2
1,97,5,worst,middle,B | 8
1,98,0,best,middle,B | 9
1,98,1,middle,best,B | 8
1,98,2,best,worst,B | 8
1,98,3,worst,best,B | 8
1,98,4,middle,worst,B | 8
1,98,5,worst,middle,B | 9
1,99,0,best,middle,B | 8
1,99,1,middle,best,B | 8
1,99,2,best,worst,B | 8
1,99,3,worst,best,B | 8
1,99,4,middle,worst,B | 8
1,99,5,worst,middle,B | 8
2,0,0,best,middle,B | 8
2,0,1,middle,best,B | 9
2,0,2,best,worst,B | 8
2,0,3,worst,best,B | 9
2,0,4,middle,worst,B | 8
2,0,5,worst,middle,B | 8
2,1,0,best,middle,B | 6
2,1,1,middle,best,B | 6
2,1,2,best,worst,A | 3
2,1,3,worst,best,B | 6
2,1,4,middle,worst,B | 5
2,1,5,worst,middle,B | 6
2,2,0,best,middle,B | 9
2,2,1,middle,best,B | 9
2,2,2,best,worst,B | 8
2,2,3,worst,best,B | 9
2,2,4,middle,worst,B | 9
2,2,5,worst,middle,B | 9
2,3,0,best,middle,B | 8
2,3,1,middle,best,B | 9
2,3,2,best,worst,A | 8
2,3,3,worst,best,B | 9
2,3,4,middle,worst,B | 8
2,3,5,worst,middle,B | 8
2,4,0,best,middle,B | 4
2,4,1,middle,best,B | 6
2,4,2,best,worst,A | 3
2,4,3,worst,best,B | 5
2,4,4,middle,worst,A | 2
2,4,5,worst,middle,A | 2
2,5,0,best,middle,B | 6
2,5,1,middle,best,B | 6
2,5,2,best,worst,B | 6
2,5,3,worst,best,B | 6
2,5,4,middle,worst,A | 3
2,5,5,worst,middle,B | 6
2,6,0,best,middle,A | 6
2,6,1,middle,best,B | 8
2,6,2,best,worst,B | 6
2,6,3,worst,best,B | 8
2,6,4,middle,worst,B | 8
2,6,5,worst,middle,B | 8
2,7,0,best,middle,A | 8
2,7,1,middle,best,B | 9
2,7,2,best,worst,A | 9
2,7,3,worst,best,B | 9
2,7,4,middle,worst,A | 8
2,7,5,worst,middle,B | 9
2,8,0,best,middle,A | 8
2,8,1,middle,best,B | 9
2,8,2,best,worst,A | 8
2,8,3,worst,best,B | 9
2,8,4,middle,worst,A | 8
2,8,5,worst,middle,B | 9
2,9,0,best,middle,B | 6
2,9,1,middle,best,B | 6
2,9,2,best,worst,B | 6
2,9,3,worst,best,B | 8
2,9,4,middle,worst,B | 6
2,9,5,worst,middle,B | 8
2,10,0,best,middle,B | 6
2,10,1,middle,best,B | 9
2,10,2,best,worst,B | 6
2,10,3,worst,best,B | 9
2,10,4,middle,worst,B | 8
2,10,5,worst,middle,B | 8
2,11,0,best,middle,B | 3
2,11,1,middle,best,B | 6
2,11,2,best,worst,A | 3
2,11,3,worst,best,B | 6
2,11,4,middle,worst,A | 4
2,11,5,worst,middle,B | 4
2,12,0,best,middle,B | 8
2,12,1,middle,best,B | 8
2,12,2,best,worst,B | 8
2,12,3,worst,best,B | 8
2,12,4,middle,worst,B | 8
2,12,5,worst,middle,B | 8
2,13,0,best,middle,A | 1
2,13,1,middle,best,A | 1
2,13,2,best,worst,A | 1
2,13,3,worst,best,A | 1
2,13,4,middle,worst,A | 1
2,13,5,worst,middle,B | 1
2,14,0,best,middle,B | 8
2,14,1,middle,best,B | 8
2,14,2,best,worst,B | 6
2,14,3,worst,best,B | 8
2,14,4,middle,worst,B | 6
2,14,5,worst,middle,B | 8
2,15,0,best,middle,A | 6
2,15,1,middle,best,B | 8
2,15,2,best,worst,B | 8
2,15,3,worst,best,B | 9
2,15,4,middle,worst,B | 6
2,15,5,worst,middle,B | 6
2,16,0,best,middle,B | 6
2,16,1,middle,best,B | 8
2,16,2,best,worst,B | 4
2,16,3,worst,best,B | 6
2,16,4,middle,worst,B | 6
2,16,5,worst,middle,B | 6
2,17,0,best,middle,B | 8
2,17,1,middle,best,B | 8
2,17,2,best,worst,B | 8
2,17,3,worst,best,B | 8
2,17,4,middle,worst,B | 8
2,17,5,worst,middle,B | 8
2,18,0,best,middle,A | 4
2,18,1,middle,best,B | 8
2,18,2,best,worst,B | 8
2,18,3,worst,best,B | 8
2,18,4,middle,worst,B | 8
2,18,5,worst,middle,B | 8
2,19,0,best,middle,A | 8
2,19,1,middle,best,B | 9
2,19,2,best,worst,A | 8
2,19,3,worst,best,B | 9
2,19,4,middle,worst,B | 8
2,19,5,worst,middle,B | 8
2,20,0,best,middle,B | 8
2,20,1,middle,best,A | 6
2,20,2,best,worst,B | 6
2,20,3,worst,best,A | 6
2,20,4,middle,worst,B | 6
2,20,5,worst,middle,B | 8
2,21,0,best,middle,B | 9
2,21,1,middle,best,B | 9
2,21,2,best,worst,A | 9
2,21,3,worst,best,B | 9
2,21,4,middle,worst,A | 8
2,21,5,worst,middle,B | 9
2,22,0,best,middle,B | 8
2,22,1,middle,best,B | 8
2,22,2,best,worst,B | 8
2,22,3,worst,best,B | 9
2,22,4,middle,worst,B | 9
2,22,5,worst,middle,B | 8
2,23,0,best,middle,A | 6
2,23,1,middle,best,B | 8
2,23,2,best,worst,A | 6
2,23,3,worst,best,B | 8
2,23,4,middle,worst,B | 6
2,23,5,worst,middle,B | 8
2,24,0,best,middle,A | 3
2,24,1,middle,best,B | 6
2,24,2,best,worst,A | 3
2,24,3,worst,best,B | 6
2,24,4,middle,worst,A | 3
2,24,5,worst,middle,B | 5
2,25,0,best,middle,A | 3
2,25,1,middle,best,B | 3
2,25,2,best,worst,B | 6
2,25,3,worst,best,B | 6
2,25,4,middle,worst,B | 6
2,25,5,worst,middle,B | 6
2,26,0,best,middle,B | 6
2,26,1,middle,best,B | 6
2,26,2,best,worst,B | 6
2,26,3,worst,best,B | 6
2,26,4,middle,worst,B | 3
2,26,5,worst,middle,B | 4
2,27,0,best,middle,A | 4
2,27,1,middle,best,B | 6
2,27,2,best,worst,A | 3
2,27,3,worst,best,B | 8
2,27,4,middle,worst,B | 5
2,27,5,worst,middle,B | 6
2,28,0,best,middle,B | 8
2,28,1,middle,best,B | 9
2,28,2,best,worst,B | 9
2,28,3,worst,best,B | 9
2,28,4,middle,worst,B | 9
2,28,5,worst,middle,B | 9
2,29,0,best,middle,B | 8
2,29,1,middle,best,B | 8
2,29,2,best,worst,B | 8
2,29,3,worst,best,B | 6
2,29,4,middle,worst,B | 6
2,29,5,worst,middle,B | 8
2,30,0,best,middle,A | 9
2,30,1,middle,best,B | 9
2,30,2,best,worst,A | 9
2,30,3,worst,best,B | 9
2,30,4,middle,worst,B | 9
2,30,5,worst,middle,A | 8
2,31,0,best,middle,A | 6
2,31,1,middle,best,B | 8
2,31,2,best,worst,A | 6
2,31,3,worst,best,B | 8
2,31,4,middle,worst,A | 5
2,31,5,worst,middle,B | 6
2,32,0,best,middle,B | 9
2,32,1,middle,best,A | 8
2,32,2,best,worst,B | 6
2,32,3,worst,best,B | 6
2,32,4,middle,worst,A | 8
2,32,5,worst,middle,B | 8
2,33,0,best,middle,A | 4
2,33,1,middle,best,B | 8
2,33,2,best,worst,A | 5
2,33,3,worst,best,B | 8
2,33,4,middle,worst,A | 4
2,33,5,worst,middle,B | 8
2,34,0,best,middle,B | 5
2,34,1,middle,best,B | 6
2,34,2,best,worst,B | 3
2,34,3,worst,best,B | 6
2,34,4,middle,worst,A | 3
2,34,5,worst,middle,B | 6
2,35,0,best,middle,A | 8
2,35,1,middle,best,B | 8
2,35,2,best,worst,A | 8
2,35,3,worst,best,B | 8
2,35,4,middle,worst,A | 8
2,35,5,worst,middle,B | 8
2,36,0,best,middle,B | 2
2,36,1,middle,best,B | 3
2,36,2,best,worst,A | 1
2,36,3,worst,best,B | 3
2,36,4,middle,worst,B | 2
2,36,5,worst,middle,B | 2
2,37,0,best,middle,B | 8
2,37,1,middle,best,B | 8
2,37,2,best,worst,B | 8
2,37,3,worst,best,B | 8
2,37,4,middle,worst,B | 8
2,37,5,worst,middle,B | 8
2,38,0,best,middle,B | 6
2,38,1,middle,best,B | 8
2,38,2,best,worst,B | 8
2,38,3,worst,best,B | 8
2,38,4,middle,worst,B | 6
2,38,5,worst,middle,B | 8
2,39,0,best,middle,B | 6
2,39,1,middle,best,B | 6
2,39,2,best,worst,B | 6
2,39,3,worst,best,B | 6
2,39,4,middle,worst,B | 6
2,39,5,worst,middle,B | 8
2,40,0,best,middle,B | 8
2,40,1,middle,best,B | 6
2,40,2,best,worst,B | 8
2,40,3,worst,best,B | 6
2,40,4,middle,worst,B | 8
2,40,5,worst,middle,B | 8
2,41,0,best,middle,A | 8
2,41,1,middle,best,B | 9
2,41,2,best,worst,A | 8
2,41,3,worst,best,B | 9
2,41,4,middle,worst,B | 8
2,41,5,worst,middle,B | 8
2,42,0,best,middle,B | 8
2,42,1,middle,best,B | 6
2,42,2,best,worst,B | 8
2,42,3,worst,best,A | 6
2,42,4,middle,worst,B | 8
2,42,5,worst,middle,B | 6
2,43,0,best,middle,B | 8
2,43,1,middle,best,B | 8
2,43,2,best,worst,B | 8
2,43,3,worst,best,B | 8
2,43,4,middle,worst,B | 8
2,43,5,worst,middle,B | 8
2,44,0,best,middle,B | 8
2,44,1,middle,best,B | 8
2,44,2,best,worst,B | 8
2,44,3,worst,best,B | 8
2,44,4,middle,worst,B | 8
2,44,5,worst,middle,B | 6
2,45,0,best,middle,B | 8
2,45,1,middle,best,B | 9
2,45,2,best,worst,B | 8
2,45,3,worst,best,B | 8
2,45,4,middle,worst,B | 8
2,45,5,worst,middle,B | 8
2,46,0,best,middle,B | 8
2,46,1,middle,best,B | 6
2,46,2,best,worst,B | 6
2,46,3,worst,best,B | 6
2,46,4,middle,worst,B | 6
2,46,5,worst,middle,B | 6
2,47,0,best,middle,B | 8
2,47,1,middle,best,B | 8
2,47,2,best,worst,B | 8
2,47,3,worst,best,B | 8
2,47,4,middle,worst,B | 8
2,47,5,worst,middle,B | 8
2,48,0,best,middle,A | 8
2,48,1,middle,best,B | 8
2,48,2,best,worst,A | 8
2,48,3,worst,best,B | 8
2,48,4,middle,worst,A | 2
2,48,5,worst,middle,B | 3
2,49,0,best,middle,B | 8
2,49,1,middle,best,B | 8
2,49,2,best,worst,A | 6
2,49,3,worst,best,B | 8
2,49,4,middle,worst,B | 6
2,49,5,worst,middle,B | 8
2,50,0,best,middle,B | 6
2,50,1,middle,best,B | 8
2,50,2,best,worst,B | 8
2,50,3,worst,best,B | 8
2,50,4,middle,worst,B | 8
2,50,5,worst,middle,B | 8
2,51,0,best,middle,A | 8
2,51,1,middle,best,B | 9
2,51,2,best,worst,A | 8
2,51,3,worst,best,B | 8
2,51,4,middle,worst,B | 8
2,51,5,worst,middle,B | 8
2,52,0,best,middle,B | 6
2,52,1,middle,best,B | 8
2,52,2,best,worst,B | 6
2,52,3,worst,best,B | 8
2,52,4,middle,worst,B | 6
2,52,5,worst,middle,B | 8
2,53,0,best,middle,B | 6
2,53,1,middle,best,B | 8
2,53,2,best,worst,B | 6
2,53,3,worst,best,B | 8
2,53,4,middle,worst,B | 6
2,53,5,worst,middle,B | 8
2,54,0,best,middle,B | 8
2,54,1,middle,best,B | 9
2,54,2,best,worst,B | 8
2,54,3,worst,best,B | 8
2,54,4,middle,worst,B | 8
2,54,5,worst,middle,B | 8
2,55,0,best,middle,A | 1
2,55,1,middle,best,A | 1
2,55,2,best,worst,A | 1
2,55,3,worst,best,A | 1
2,55,4,middle,worst,A | 1
2,55,5,worst,middle,A | 1
2,56,0,best,middle,B | 8
2,56,1,middle,best,B | 8
2,56,2,best,worst,A | 6
2,56,3,worst,best,B | 8
2,56,4,middle,worst,A | 6
2,56,5,worst,middle,B | 8
2,57,0,best,middle,B | 8
2,57,1,middle,best,B | 8
2,57,2,best,worst,B | 9
2,57,3,worst,best,B | 8
2,57,4,middle,worst,B | 8
2,57,5,worst,middle,B | 8
2,58,0,best,middle,B | 3
2,58,1,middle,best,B | 3
2,58,2,best,worst,B | 3
2,58,3,worst,best,A | 2
2,58,4,middle,worst,A | 2
2,58,5,worst,middle,A | 2
2,59,0,best,middle,A | 3
2,59,1,middle,best,B | 3
2,59,2,best,worst,A | 3
2,59,3,worst,best,B | 3
2,59,4,middle,worst,B | 1
2,59,5,worst,middle,A | 1
2,60,0,best,middle,A | 3
2,60,1,middle,best,B | 8
2,60,2,best,worst,A | 5
2,60,3,worst,best,B | 8
2,60,4,middle,worst,A | 2
2,60,5,worst,middle,A | 1
2,61,0,best,middle,B | 6
2,61,1,middle,best,B | 8
2,61,2,best,worst,B | 8
2,61,3,worst,best,B | 8
2,61,4,middle,worst,B | 6
2,61,5,worst,middle,B | 8
2,62,0,best,middle,B | 8
2,62,1,middle,best,B | 8
2,62,2,best,worst,B | 8
2,62,3,worst,best,B | 8
2,62,4,middle,worst,B | 8
2,62,5,worst,middle,B | 8
2,63,0,best,middle,B | 6
2,63,1,middle,best,B | 6
2,63,2,best,worst,A | 2
2,63,3,worst,best,B | 6
2,63,4,middle,worst,B | 6
2,63,5,worst,middle,B | 6
2,64,0,best,middle,A | 8
2,64,1,middle,best,B | 8
2,64,2,best,worst,B | 8
2,64,3,worst,best,B | 8
2,64,4,middle,worst,B | 8
2,64,5,worst,middle,B | 8
2,65,0,best,middle,B | 8
2,65,1,middle,best,B | 9
2,65,2,best,worst,A | 8
2,65,3,worst,best,B | 9
2,65,4,middle,worst,B | 8
2,65,5,worst,middle,B | 8
2,66,0,best,middle,A | 6
2,66,1,middle,best,B | 8
2,66,2,best,worst,A | 8
2,66,3,worst,best,B | 8
2,66,4,middle,worst,B | 6
2,66,5,worst,middle,B | 8
2,67,0,best,middle,A | 8
2,67,1,middle,best,B | 9
2,67,2,best,worst,A | 8
2,67,3,worst,best,B | 9
2,67,4,middle,worst,B | 8
2,67,5,worst,middle,B | 8
2,68,0,best,middle,A | 2
2,68,1,middle,best,A | 2
2,68,2,best,worst,A | 1
2,68,3,worst,best,B | 3
2,68,4,middle,worst,A | 1
2,68,5,worst,middle,A | 2
2,69,0,best,middle,A | 4
2,69,1,middle,best,B | 6
2,69,2,best,worst,A | 3
2,69,3,worst,best,B | 6
2,69,4,middle,worst,B | 6
2,69,5,worst,middle,B | 8
2,70,0,best,middle,B | 8
2,70,1,middle,best,B | 6
2,70,2,best,worst,B | 8
2,70,3,worst,best,B | 8
2,70,4,middle,worst,B | 8
2,70,5,worst,middle,B | 8
2,71,0,best,middle,A | 3
2,71,1,middle,best,B | 6
2,71,2,best,worst,B | 6
2,71,3,worst,best,B | 6
2,71,4,middle,worst,B | 3
2,71,5,worst,middle,A | 2
2,72,0,best,middle,B | 8
2,72,1,middle,best,B | 8
2,72,2,best,worst,B | 8
2,72,3,worst,best,B | 8
2,72,4,middle,worst,B | 8
2,72,5,worst,middle,B | 8
2,73,0,best,middle,A | 8
2,73,1,middle,best,B | 9
2,73,2,best,worst,A | 9
2,73,3,worst,best,B | 9
2,73,4,middle,worst,A | 8
2,73,5,worst,middle,B | 9
2,74,0,best,middle,B | 6
2,74,1,middle,best,B | 8
2,74,2,best,worst,B | 6
2,74,3,worst,best,B | 8
2,74,4,middle,worst,B | 6
2,74,5,worst,middle,B | 8
2,75,0,best,middle,A | 8
2,75,1,middle,best,B | 8
2,75,2,best,worst,B | 8
2,75,3,worst,best,B | 8
2,75,4,middle,worst,B | 8
2,75,5,worst,middle,A | 6
2,76,0,best,middle,B | 3
2,76,1,middle,best,B | 4
2,76,2,best,worst,A | 2
2,76,3,worst,best,B | 3
2,76,4,middle,worst,B | 3
2,76,5,worst,middle,B | 4
2,77,0,best,middle,B | 8
2,77,1,middle,best,B | 8
2,77,2,best,worst,A | 6
2,77,3,worst,best,B | 8
2,77,4,middle,worst,B | 6
2,77,5,worst,middle,B | 8
2,78,0,best,middle,A | 2
2,78,1,middle,best,B | 3
2,78,2,best,worst,A | 2
2,78,3,worst,best,B | 3
2,78,4,middle,worst,B | 3
2,78,5,worst,middle,A | 2
2,79,0,best,middle,A | 1
2,79,1,middle,best,A | 1
2,79,2,best,worst,A | 1
2,79,3,worst,best,A | 1
2,79,4,middle,worst,A | 1
2,79,5,worst,middle,A | 1
2,80,0,best,middle,B | 8
2,80,1,middle,best,B | 8
2,80,2,best,worst,B | 8
2,80,3,worst,best,B | 8
2,80,4,middle,worst,B | 8
2,80,5,worst,middle,B | 9
2,81,0,best,middle,B | 6
2,81,1,middle,best,B | 6
2,81,2,best,worst,A | 3
2,81,3,worst,best,B | 6
2,81,4,middle,worst,A | 2
2,81,5,worst,middle,B | 8
2,82,0,best,middle,A | 8
2,82,1,middle,best,B | 9
2,82,2,best,worst,A | 8
2,82,3,worst,best,B | 9
2,82,4,middle,worst,B | 8
2,82,5,worst,middle,B | 8
2,83,0,best,middle,B | 8
2,83,1,middle,best,B | 8
2,83,2,best,worst,B | 8
2,83,3,worst,best,B | 8
2,83,4,middle,worst,B | 8
2,83,5,worst,middle,B | 8
2,84,0,best,middle,B | 6
2,84,1,middle,best,B | 6
2,84,2,best,worst,B | 4
2,84,3,worst,best,B | 6
2,84,4,middle,worst,B | 3
